year,LOCAL_DAY,LOCAL_HOUR_END,METERED_MW,_FREQ_
2016,20-May-16,08,115.831,34
2016,20-May-16,09,78.065,36
2016,20-May-16,10,59.04,29
2016,20-May-16,11,66.538,33
2016,20-May-16,12,83.166,39
2016,20-May-16,13,87.262,38
2016,20-May-16,14,103.348,40
2016,20-May-16,15,132.295,41
2016,20-May-16,16,142.166,38
2016,20-May-16,17,142.424,38
2016,20-May-16,18,130.542,37
2016,20-May-16,19,112.698,35
2016,20-May-16,20,88.175,34
2016,20-May-16,21,132.091,36
2016,20-May-16,22,179.815,35
2016,20-May-16,23,241.359,36
2016,20-May-16,24,304.755,41
2016,21-May-16,01,304.65,43
2016,21-May-16,02,290.997,44
2016,21-May-16,03,295.97,41
2016,21-May-16,04,291.837,42
2016,21-May-16,05,265.986,39
2016,21-May-16,06,261.425,43
2016,21-May-16,07,235.953,44
2016,21-May-16,08,165.075,39
2016,21-May-16,09,100.188,37
2016,21-May-16,10,74.611,30
2016,21-May-16,11,68.934,34
2016,21-May-16,12,72.207,39
2016,21-May-16,13,68.953,43
2016,21-May-16,14,66.715,45
2016,21-May-16,15,87.557,43
2016,21-May-16,16,114.431,42
2016,21-May-16,17,124.389,41
2016,21-May-16,18,161.568,39
2016,21-May-16,19,198.94,36
2016,21-May-16,20,217.817,36
2016,21-May-16,21,265.426,33
2016,21-May-16,22,259.004,38
2016,21-May-16,23,247.343,35
2016,21-May-16,24,237.681,32
2016,22-May-16,01,205.759,26
2016,22-May-16,02,202.813,22
2016,22-May-16,03,188.505,22
2016,22-May-16,04,155.7,24
2016,22-May-16,05,117.621,32
2016,22-May-16,06,107.564,34
2016,22-May-16,07,98.387,37
2016,22-May-16,08,63.283,36
2016,22-May-16,09,31.46,36
2016,22-May-16,10,29.354,34
2016,22-May-16,11,50.882,36
2016,22-May-16,12,56.081,36
2016,22-May-16,13,82.983,39
2016,22-May-16,14,85.718,40
2016,22-May-16,15,114.237,41
2016,22-May-16,16,91.51,40
2016,22-May-16,17,137.455,37
2016,22-May-16,18,117.871,36
2016,22-May-16,19,123.471,41
2016,22-May-16,20,90.482,31
2016,22-May-16,21,60.57,27
2016,22-May-16,22,56.937,24
2016,22-May-16,23,66.623,20
2016,22-May-16,24,71.218,22
2016,23-May-16,01,79.681,29
2016,23-May-16,02,101.263,28
2016,23-May-16,03,134.329,31
2016,23-May-16,04,179.603,34
2016,23-May-16,05,197.372,34
2016,23-May-16,06,213.91,35
2016,23-May-16,07,193.91,35
2016,23-May-16,08,116.9,36
2016,23-May-16,09,70.556,32
2016,23-May-16,10,61.101,29
2016,23-May-16,11,85.538,37
2016,23-May-16,12,120.48,41
2016,23-May-16,13,118.658,43
2016,23-May-16,14,96.835,42
2016,23-May-16,15,82.024,43
2016,23-May-16,16,76.962,43
2016,23-May-16,17,84.97,43
2016,23-May-16,18,72.883,43
2016,23-May-16,19,63.495,41
2016,23-May-16,20,75.763,35
2016,23-May-16,21,88.542,36
2016,23-May-16,22,86.052,32
2016,23-May-16,23,83.872,32
2016,23-May-16,24,52.698,32
2016,24-May-16,01,28.885,31
2016,24-May-16,02,18.336,30
2016,24-May-16,03,14.072,33
2016,24-May-16,04,14.012,28
2016,24-May-16,05,15.786,29
2016,24-May-16,06,22.948,36
2016,24-May-16,07,26.346,34
2016,24-May-16,08,38.201,37
2016,24-May-16,09,39.006,36
2016,24-May-16,10,38.944,41
2016,24-May-16,11,65.658,43
2016,24-May-16,12,71.037,42
2016,24-May-16,13,55.114,40
2016,24-May-16,14,58.72,43
2016,24-May-16,15,78.441,44
2016,24-May-16,16,75.238,41
2016,24-May-16,17,93.74,39
2016,24-May-16,18,72.302,36
2016,24-May-16,19,54.923,27
2016,24-May-16,20,43.896,23
2016,24-May-16,21,44.223,26
2016,24-May-16,22,32.355,25
2016,24-May-16,23,28.624,24
2016,24-May-16,24,32.442,22
2016,25-May-16,01,38.912,25
2016,25-May-16,02,66.608,26
2016,25-May-16,03,91.874,28
2016,25-May-16,04,103.187,24
2016,25-May-16,05,113.921,31
2016,25-May-16,06,125.136,31
2016,25-May-16,07,119.49,30
2016,25-May-16,08,103.587,25
2016,25-May-16,09,83.938,28
2016,25-May-16,10,62.091,30
2016,25-May-16,11,51.919,34
2016,25-May-16,12,77.7,35
2016,25-May-16,13,150.219,38
2016,25-May-16,14,240.31,41
2016,25-May-16,15,318.326,44
2016,25-May-16,16,350.04,49
2016,25-May-16,17,296.005,48
2016,25-May-16,18,307.546,50
2016,25-May-16,19,323.838,48
2016,25-May-16,20,287.74,47
2016,25-May-16,21,306.618,47
2016,25-May-16,22,356.051,46
2016,25-May-16,23,359.834,47
2016,25-May-16,24,385.693,47
2016,26-May-16,01,341.87,45
2016,26-May-16,02,240.549,41
2016,26-May-16,03,311.109,40
2016,26-May-16,04,299.689,39
2016,26-May-16,05,273.901,35
2016,26-May-16,06,272.009,36
2016,26-May-16,07,254.535,39
2016,26-May-16,08,214.83,38
2016,26-May-16,09,248.999,30
2016,26-May-16,10,210.938,29
2016,26-May-16,11,193.074,30
2016,26-May-16,12,162.449,34
2016,26-May-16,13,104.2,39
2016,26-May-16,14,60.165,40
2016,26-May-16,15,40.037,40
2016,26-May-16,16,28.392,42
2016,26-May-16,17,29.609,36
2016,26-May-16,18,28.067,34
2016,26-May-16,19,24.455,34
2016,26-May-16,20,47.419,33
2016,26-May-16,21,90.891,39
2016,26-May-16,22,146.219,42
2016,26-May-16,23,216.515,41
2016,26-May-16,24,254.635,39
2016,27-May-16,01,255.896,39
2016,27-May-16,02,293.588,37
2016,27-May-16,03,321.443,37
2016,27-May-16,04,367.919,35
2016,27-May-16,05,352.382,34
2016,27-May-16,06,317.871,34
2016,27-May-16,07,316.222,34
2016,27-May-16,08,261.363,31
2016,27-May-16,09,199.319,30
2016,27-May-16,10,144.921,33
2016,27-May-16,11,123.344,31
2016,27-May-16,12,124.577,34
2016,27-May-16,13,108.523,38
2016,27-May-16,14,114.215,40
2016,27-May-16,15,160.771,42
2016,27-May-16,16,180.907,40
2016,27-May-16,17,210.14,46
2016,27-May-16,18,235.643,42
2016,27-May-16,19,252.067,42
2016,27-May-16,20,243.037,44
2016,27-May-16,21,246.44,44
2016,27-May-16,22,266.651,45
2016,27-May-16,23,192.657,43
2016,27-May-16,24,188.449,45
2016,28-May-16,01,227.697,44
2016,28-May-16,02,223.046,46
2016,28-May-16,03,189.787,43
2016,28-May-16,04,198.944,41
2016,28-May-16,05,184.828,44
2016,28-May-16,06,186.569,42
2016,28-May-16,07,177.136,42
2016,28-May-16,08,144.095,43
2016,28-May-16,09,100.908,36
2016,28-May-16,10,94.482,33
2016,28-May-16,11,112.75,37
2016,28-May-16,12,123.642,35
2016,28-May-16,13,131.11,40
2016,28-May-16,14,139.726,43
2016,28-May-16,15,149.033,42
2016,28-May-16,16,132.48,40
2016,28-May-16,17,118.036,42
2016,28-May-16,18,111.201,41
2016,28-May-16,19,82.123,35
2016,28-May-16,20,72.843,34
2016,28-May-16,21,112.135,36
2016,28-May-16,22,137.559,36
2016,28-May-16,23,164.813,37
2016,28-May-16,24,153.369,41
2016,29-May-16,01,160.984,38
2016,29-May-16,02,194.159,36
2016,29-May-16,03,209.556,40
2016,29-May-16,04,198.601,37
2016,29-May-16,05,188.626,38
2016,29-May-16,06,168.007,37
2016,29-May-16,07,181.336,38
2016,29-May-16,08,161.441,34
2016,29-May-16,09,124.941,36
2016,29-May-16,10,104.266,38
2016,29-May-16,11,97.132,39
2016,29-May-16,12,95.123,39
2016,29-May-16,13,83.412,41
2016,29-May-16,14,92.956,42
2016,29-May-16,15,100.686,41
2016,29-May-16,16,116.249,42
2016,29-May-16,17,154.999,41
2016,29-May-16,18,195.139,44
2016,29-May-16,19,235.374,40
2016,29-May-16,20,228.978,35
2016,29-May-16,21,228.761,29
2016,29-May-16,22,308.531,31
2016,29-May-16,23,321.311,27
2016,29-May-16,24,286.817,24
2016,30-May-16,01,268.459,23
2016,30-May-16,02,244.141,23
2016,30-May-16,03,232.58,22
2016,30-May-16,04,217.758,23
2016,30-May-16,05,180.487,23
2016,30-May-16,06,165.811,21
2016,30-May-16,07,154.202,23
2016,30-May-16,08,151.887,26
2016,30-May-16,09,99.476,27
2016,30-May-16,10,89.03,31
2016,30-May-16,11,82.061,33
2016,30-May-16,12,101.706,34
2016,30-May-16,13,92.409,32
2016,30-May-16,14,86.514,34
2016,30-May-16,15,130.125,40
2016,30-May-16,16,178.017,43
2016,30-May-16,17,243.419,44
2016,30-May-16,18,279.859,47
2016,30-May-16,19,284.066,45
2016,30-May-16,20,340.542,43
2016,30-May-16,21,384.994,44
2016,30-May-16,22,426.183,45
2016,30-May-16,23,432.104,45
2016,30-May-16,24,444.007,43
2016,31-May-16,01,445.539,41
2016,31-May-16,02,398.594,42
2016,31-May-16,03,385.446,42
2016,31-May-16,04,387.819,43
2016,31-May-16,05,349.811,42
2016,31-May-16,06,368.5,41
2016,31-May-16,07,313.126,40
2016,31-May-16,08,237.775,43
2016,31-May-16,09,179.591,43
2016,31-May-16,10,198.977,45
2016,31-May-16,11,257.365,45
2016,31-May-16,12,326.12,43
2016,31-May-16,13,394.994,44
2016,31-May-16,14,421.929,44
2016,31-May-16,15,456.14,46
2016,31-May-16,16,499.285,47
2016,31-May-16,17,568.552,48
2016,31-May-16,18,527.31,49
2016,31-May-16,19,472.986,44
2016,31-May-16,20,397.809,44
2016,31-May-16,21,324.849,43
2016,31-May-16,22,284.912,45
2016,31-May-16,23,267.403,45
2016,31-May-16,24,210.354,44
2016,1-Jun-16,01,184.277,45
2016,1-Jun-16,02,221.367,40
2016,1-Jun-16,03,236.912,41
2016,1-Jun-16,04,226.242,40
2016,1-Jun-16,05,210.058,44
2016,1-Jun-16,06,189.133,42
2016,1-Jun-16,07,149.955,44
2016,1-Jun-16,08,100.873,37
2016,1-Jun-16,09,86.452,36
2016,1-Jun-16,10,99.972,38
2016,1-Jun-16,11,72.164,39
2016,1-Jun-16,12,39.367,37
2016,1-Jun-16,13,29.171,36
2016,1-Jun-16,14,21.746,37
2016,1-Jun-16,15,17.564,37
2016,1-Jun-16,16,17.389,38
2016,1-Jun-16,17,25.655,37
2016,1-Jun-16,18,42.002,38
2016,1-Jun-16,19,68.538,37
2016,1-Jun-16,20,102.661,39
2016,1-Jun-16,21,163.402,35
2016,1-Jun-16,22,219.379,33
2016,1-Jun-16,23,299.027,33
2016,1-Jun-16,24,354.233,32
2016,2-Jun-16,01,347.058,34
2016,2-Jun-16,02,342.464,29
2016,2-Jun-16,03,335.885,32
2016,2-Jun-16,04,317.26,32
2016,2-Jun-16,05,317.759,33
2016,2-Jun-16,06,304.813,34
2016,2-Jun-16,07,276.638,34
2016,2-Jun-16,08,230.214,38
2016,2-Jun-16,09,221.279,38
2016,2-Jun-16,10,215.979,41
2016,2-Jun-16,11,226.117,41
2016,2-Jun-16,12,270.797,41
2016,2-Jun-16,13,306.083,42
2016,2-Jun-16,14,298.679,44
2016,2-Jun-16,15,307.456,44
2016,2-Jun-16,16,330.565,43
2016,2-Jun-16,17,329.401,43
2016,2-Jun-16,18,313.381,45
2016,2-Jun-16,19,312.35,44
2016,2-Jun-16,20,319.562,45
2016,2-Jun-16,21,331.419,41
2016,2-Jun-16,22,313.109,39
2016,2-Jun-16,23,295.678,34
2016,2-Jun-16,24,297.782,31
2016,3-Jun-16,01,267.97,24
2016,3-Jun-16,02,263.251,22
2016,3-Jun-16,03,269.078,21
2016,3-Jun-16,04,240.896,21
2016,3-Jun-16,05,218.933,21
2016,3-Jun-16,06,199.384,21
2016,3-Jun-16,07,183.021,22
2016,3-Jun-16,08,156.667,22
2016,3-Jun-16,09,155.938,22
2016,3-Jun-16,10,139.659,21
2016,3-Jun-16,11,109.061,20
2016,3-Jun-16,12,91.761,22
2016,3-Jun-16,13,130.517,20
2016,3-Jun-16,14,139.788,25
2016,3-Jun-16,15,135.63,29
2016,3-Jun-16,16,155.474,29
2016,3-Jun-16,17,163.162,30
2016,3-Jun-16,18,138.709,34
2016,3-Jun-16,19,134.823,34
2016,3-Jun-16,20,180.882,33
2016,3-Jun-16,21,192.434,36
2016,3-Jun-16,22,205.508,38
2016,3-Jun-16,23,185.88,42
2016,3-Jun-16,24,102.54,35
2016,4-Jun-16,01,75.309,39
2016,4-Jun-16,02,72.181,36
2016,4-Jun-16,03,63.958,30
2016,4-Jun-16,04,53.222,28
2016,4-Jun-16,05,43.77,27
2016,4-Jun-16,06,39.632,29
2016,4-Jun-16,07,33.454,25
2016,4-Jun-16,08,16.74,25
2016,4-Jun-16,09,12.831,16
2016,4-Jun-16,10,25,14
2016,4-Jun-16,11,59.708,16
2016,4-Jun-16,12,91.455,21
2016,4-Jun-16,13,79.527,22
2016,4-Jun-16,14,68.576,26
2016,4-Jun-16,15,61.26,30
2016,4-Jun-16,16,52.092,29
2016,4-Jun-16,17,50.041,31
2016,4-Jun-16,18,53.889,31
2016,4-Jun-16,19,34.349,27
2016,4-Jun-16,20,34.206,24
2016,4-Jun-16,21,42.778,30
2016,4-Jun-16,22,36.932,26
2016,4-Jun-16,23,21.564,30
2016,4-Jun-16,24,29.278,33
2016,5-Jun-16,01,44.867,39
2016,5-Jun-16,02,48.267,35
2016,5-Jun-16,03,31.357,30
2016,5-Jun-16,04,28.211,24
2016,5-Jun-16,05,57.053,28
2016,5-Jun-16,06,86.44,31
2016,5-Jun-16,07,102.414,36
2016,5-Jun-16,08,114.04,29
2016,5-Jun-16,09,137.661,33
2016,5-Jun-16,10,185.549,39
2016,5-Jun-16,11,223.387,44
2016,5-Jun-16,12,261.273,48
2016,5-Jun-16,13,305.55,49
2016,5-Jun-16,14,349.297,49
2016,5-Jun-16,15,404.432,48
2016,5-Jun-16,16,495.101,49
2016,5-Jun-16,17,589.941,50
2016,5-Jun-16,18,580.554,50
2016,5-Jun-16,19,565.49,47
2016,5-Jun-16,20,516.593,45
2016,5-Jun-16,21,477.24,46
2016,5-Jun-16,22,510.077,44
2016,5-Jun-16,23,431.999,43
2016,5-Jun-16,24,396.212,43
2016,6-Jun-16,01,431.159,42
2016,6-Jun-16,02,419.741,43
2016,6-Jun-16,03,303.653,43
2016,6-Jun-16,04,348.529,42
2016,6-Jun-16,05,347.448,34
2016,6-Jun-16,06,291.45,32
2016,6-Jun-16,07,296.1,34
2016,6-Jun-16,08,269.069,40
2016,6-Jun-16,09,227.37,40
2016,6-Jun-16,10,178.321,40
2016,6-Jun-16,11,148.038,42
2016,6-Jun-16,12,148.712,41
2016,6-Jun-16,13,180.517,41
2016,6-Jun-16,14,219.277,45
2016,6-Jun-16,15,220.249,49
2016,6-Jun-16,16,230.168,49
2016,6-Jun-16,17,256.133,48
2016,6-Jun-16,18,301.503,47
2016,6-Jun-16,19,288.593,47
2016,6-Jun-16,20,290.92,44
2016,6-Jun-16,21,272.592,47
2016,6-Jun-16,22,324.209,44
2016,6-Jun-16,23,321.591,43
2016,6-Jun-16,24,328.219,42
2016,7-Jun-16,01,233.112,42
2016,7-Jun-16,02,169.28,41
2016,7-Jun-16,03,135.561,37
2016,7-Jun-16,04,114.23,37
2016,7-Jun-16,05,126.726,40
2016,7-Jun-16,06,95.75,39
2016,7-Jun-16,07,123.704,37
2016,7-Jun-16,08,136.87,38
2016,7-Jun-16,09,118.191,36
2016,7-Jun-16,10,70.28,40
2016,7-Jun-16,11,80.835,42
2016,7-Jun-16,12,76.189,40
2016,7-Jun-16,13,70.578,40
2016,7-Jun-16,14,93.144,45
2016,7-Jun-16,15,100.478,41
2016,7-Jun-16,16,121.039,43
2016,7-Jun-16,17,171.898,44
2016,7-Jun-16,18,107.681,45
2016,7-Jun-16,19,90.245,43
2016,7-Jun-16,20,101.199,42
2016,7-Jun-16,21,138.968,43
2016,7-Jun-16,22,184.689,41
2016,7-Jun-16,23,166.88,38
2016,7-Jun-16,24,182.531,41
2016,8-Jun-16,01,218.309,43
2016,8-Jun-16,02,230.39,44
2016,8-Jun-16,03,262.134,46
2016,8-Jun-16,04,330.455,47
2016,8-Jun-16,05,381.109,45
2016,8-Jun-16,06,445.039,47
2016,8-Jun-16,07,470.285,46
2016,8-Jun-16,08,473.761,48
2016,8-Jun-16,09,504.991,46
2016,8-Jun-16,10,507.171,46
2016,8-Jun-16,11,519.607,47
2016,8-Jun-16,12,519.122,46
2016,8-Jun-16,13,570.367,48
2016,8-Jun-16,14,639.65,47
2016,8-Jun-16,15,675.431,48
2016,8-Jun-16,16,681.388,51
2016,8-Jun-16,17,676.538,50
2016,8-Jun-16,18,701.447,51
2016,8-Jun-16,19,709.923,51
2016,8-Jun-16,20,688.904,49
2016,8-Jun-16,21,694.526,51
2016,8-Jun-16,22,680.269,52
2016,8-Jun-16,23,697.644,51
2016,8-Jun-16,24,714.198,53
2016,9-Jun-16,01,698.395,53
2016,9-Jun-16,02,705.902,50
2016,9-Jun-16,03,703.696,50
2016,9-Jun-16,04,715.327,49
2016,9-Jun-16,05,704.132,47
2016,9-Jun-16,06,692.664,49
2016,9-Jun-16,07,666.259,49
2016,9-Jun-16,08,686.359,49
2016,9-Jun-16,09,717.463,52
2016,9-Jun-16,10,744.615,53
2016,9-Jun-16,11,706.634,53
2016,9-Jun-16,12,710.828,51
2016,9-Jun-16,13,715.079,53
2016,9-Jun-16,14,713.567,50
2016,9-Jun-16,15,721.102,52
2016,9-Jun-16,16,727.242,51
2016,9-Jun-16,17,756.859,54
2016,9-Jun-16,18,748.861,54
2016,9-Jun-16,19,734.725,53
2016,9-Jun-16,20,725.465,52
2016,9-Jun-16,21,706.804,49
2016,9-Jun-16,22,681.823,47
2016,9-Jun-16,23,705.297,46
2016,9-Jun-16,24,639.332,45
2016,10-Jun-16,01,594.036,45
2016,10-Jun-16,02,589.954,45
2016,10-Jun-16,03,566.352,45
2016,10-Jun-16,04,515.686,45
2016,10-Jun-16,05,485.311,45
2016,10-Jun-16,06,384.075,45
2016,10-Jun-16,07,399.167,45
2016,10-Jun-16,08,446.945,50
2016,10-Jun-16,09,400.771,49
2016,10-Jun-16,10,351.176,49
2016,10-Jun-16,11,344.881,48
2016,10-Jun-16,12,380.454,48
2016,10-Jun-16,13,380.747,48
2016,10-Jun-16,14,393.237,45
2016,10-Jun-16,15,355.064,41
2016,10-Jun-16,16,295.121,42
2016,10-Jun-16,17,288.912,42
2016,10-Jun-16,18,279.88,40
2016,10-Jun-16,19,193.881,39
2016,10-Jun-16,20,122.388,38
2016,10-Jun-16,21,120.97,38
2016,10-Jun-16,22,195.81,37
2016,10-Jun-16,23,250.004,39
2016,10-Jun-16,24,236.457,41
2016,11-Jun-16,01,239.532,37
2016,11-Jun-16,02,224.616,36
2016,11-Jun-16,03,186.496,30
2016,11-Jun-16,04,152.925,30
2016,11-Jun-16,05,161.36,27
2016,11-Jun-16,06,142.028,30
2016,11-Jun-16,07,88.592,26
2016,11-Jun-16,08,61.977,25
2016,11-Jun-16,09,51.098,27
2016,11-Jun-16,10,61.533,33
2016,11-Jun-16,11,78.814,36
2016,11-Jun-16,12,116.572,45
2016,11-Jun-16,13,129.314,43
2016,11-Jun-16,14,133.716,45
2016,11-Jun-16,15,205.971,46
2016,11-Jun-16,16,236.79,46
2016,11-Jun-16,17,215.183,47
2016,11-Jun-16,18,213.985,47
2016,11-Jun-16,19,172.073,41
2016,11-Jun-16,20,141.422,42
2016,11-Jun-16,21,148.058,42
2016,11-Jun-16,22,162.328,43
2016,11-Jun-16,23,159.437,44
2016,11-Jun-16,24,176.968,41
2016,12-Jun-16,01,192.606,41
2016,12-Jun-16,02,196.126,41
2016,12-Jun-16,03,227.815,43
2016,12-Jun-16,04,260.29,45
2016,12-Jun-16,05,336.216,47
2016,12-Jun-16,06,403.868,48
2016,12-Jun-16,07,502.668,50
2016,12-Jun-16,08,559.161,50
2016,12-Jun-16,09,535.629,50
2016,12-Jun-16,10,560.628,51
2016,12-Jun-16,11,512.985,51
2016,12-Jun-16,12,497.336,53
2016,12-Jun-16,13,497.596,51
2016,12-Jun-16,14,484.531,51
2016,12-Jun-16,15,514.536,51
2016,12-Jun-16,16,581.542,51
2016,12-Jun-16,17,654.147,50
2016,12-Jun-16,18,682.623,53
2016,12-Jun-16,19,655.421,50
2016,12-Jun-16,20,631.403,48
2016,12-Jun-16,21,602.063,47
2016,12-Jun-16,22,591.41,46
2016,12-Jun-16,23,573.132,46
2016,12-Jun-16,24,570.663,45
2016,13-Jun-16,01,577.085,45
2016,13-Jun-16,02,554.681,46
2016,13-Jun-16,03,547.033,47
2016,13-Jun-16,04,556.455,47
2016,13-Jun-16,05,599.176,48
2016,13-Jun-16,06,603.985,48
2016,13-Jun-16,07,620.186,48
2016,13-Jun-16,08,626.928,51
2016,13-Jun-16,09,611.205,53
2016,13-Jun-16,10,611.144,52
2016,13-Jun-16,11,616.58,52
2016,13-Jun-16,12,646.852,53
2016,13-Jun-16,13,641.957,55
2016,13-Jun-16,14,618.898,53
2016,13-Jun-16,15,617.258,52
2016,13-Jun-16,16,587.321,50
2016,13-Jun-16,17,541.828,52
2016,13-Jun-16,18,542.338,51
2016,13-Jun-16,19,583.214,50
2016,13-Jun-16,20,615.648,46
2016,13-Jun-16,21,607.569,47
2016,13-Jun-16,22,598,50
2016,13-Jun-16,23,616.252,50
2016,13-Jun-16,24,582.332,50
2016,14-Jun-16,01,554.322,51
2016,14-Jun-16,02,545.93,51
2016,14-Jun-16,03,575.108,48
2016,14-Jun-16,04,627.935,48
2016,14-Jun-16,05,650.325,50
2016,14-Jun-16,06,624.304,47
2016,14-Jun-16,07,630.356,46
2016,14-Jun-16,08,600.482,49
2016,14-Jun-16,09,617.483,47
2016,14-Jun-16,10,649.978,50
2016,14-Jun-16,11,645.801,51
2016,14-Jun-16,12,625.738,49
2016,14-Jun-16,13,617.857,50
2016,14-Jun-16,14,610.037,48
2016,14-Jun-16,15,606.682,48
2016,14-Jun-16,16,607.709,49
2016,14-Jun-16,17,622.624,49
2016,14-Jun-16,18,571.107,49
2016,14-Jun-16,19,468.11,40
2016,14-Jun-16,20,356.937,42
2016,14-Jun-16,21,339.258,38
2016,14-Jun-16,22,324.513,39
2016,14-Jun-16,23,283.618,36
2016,14-Jun-16,24,290.559,37
2016,15-Jun-16,01,327.053,42
2016,15-Jun-16,02,340.468,43
2016,15-Jun-16,03,359.417,43
2016,15-Jun-16,04,386.638,41
2016,15-Jun-16,05,381.473,43
2016,15-Jun-16,06,334.982,42
2016,15-Jun-16,07,245.362,42
2016,15-Jun-16,08,202.588,42
2016,15-Jun-16,09,229.248,41
2016,15-Jun-16,10,293.055,39
2016,15-Jun-16,11,352.135,43
2016,15-Jun-16,12,435.233,42
2016,15-Jun-16,13,478.691,45
2016,15-Jun-16,14,471.773,44
2016,15-Jun-16,15,476.201,46
2016,15-Jun-16,16,440.192,46
2016,15-Jun-16,17,356.353,45
2016,15-Jun-16,18,319.16,41
2016,15-Jun-16,19,222.686,38
2016,15-Jun-16,20,149.166,36
2016,15-Jun-16,21,106.248,32
2016,15-Jun-16,22,93.613,31
2016,15-Jun-16,23,62.508,24
2016,15-Jun-16,24,43.52,23
2016,16-Jun-16,01,41.236,20
2016,16-Jun-16,02,46.049,18
2016,16-Jun-16,03,54.002,14
2016,16-Jun-16,04,77.39,14
2016,16-Jun-16,05,78.286,17
2016,16-Jun-16,06,109.198,20
2016,16-Jun-16,07,108.416,22
2016,16-Jun-16,08,82.085,23
2016,16-Jun-16,09,118.389,21
2016,16-Jun-16,10,169.366,23
2016,16-Jun-16,11,202.49,24
2016,16-Jun-16,12,214.74,25
2016,16-Jun-16,13,188.048,27
2016,16-Jun-16,14,150.091,27
2016,16-Jun-16,15,146.232,29
2016,16-Jun-16,16,148.366,34
2016,16-Jun-16,17,136.111,36
2016,16-Jun-16,18,127.231,35
2016,16-Jun-16,19,130.6,33
2016,16-Jun-16,20,127.61,33
2016,16-Jun-16,21,136.523,34
2016,16-Jun-16,22,167.406,33
2016,16-Jun-16,23,173.469,30
2016,16-Jun-16,24,157.843,38
2016,17-Jun-16,01,147.791,42
2016,17-Jun-16,02,111.908,42
2016,17-Jun-16,03,89.799,40
2016,17-Jun-16,04,66.032,40
2016,17-Jun-16,05,56.567,31
2016,17-Jun-16,06,43.797,31
2016,17-Jun-16,07,45.173,30
2016,17-Jun-16,08,46.324,24
2016,17-Jun-16,09,40.279,27
2016,17-Jun-16,10,78.717,30
2016,17-Jun-16,11,137.84,35
2016,17-Jun-16,12,209.146,32
2016,17-Jun-16,13,210.473,34
2016,17-Jun-16,14,208.937,34
2016,17-Jun-16,15,206.595,35
2016,17-Jun-16,16,189.418,36
2016,17-Jun-16,17,170.844,37
2016,17-Jun-16,18,149.763,37
2016,17-Jun-16,19,153.357,37
2016,17-Jun-16,20,106.003,36
2016,17-Jun-16,21,173.385,39
2016,17-Jun-16,22,161.066,44
2016,17-Jun-16,23,129.063,41
2016,17-Jun-16,24,168.336,41
2016,18-Jun-16,01,177.714,39
2016,18-Jun-16,02,153.724,41
2016,18-Jun-16,03,142.174,37
2016,18-Jun-16,04,123.089,36
2016,18-Jun-16,05,86.774,38
2016,18-Jun-16,06,70.7,36
2016,18-Jun-16,07,76.501,33
2016,18-Jun-16,08,52.262,31
2016,18-Jun-16,09,37.113,28
2016,18-Jun-16,10,19.927,24
2016,18-Jun-16,11,22.125,27
2016,18-Jun-16,12,25.851,33
2016,18-Jun-16,13,24.691,39
2016,18-Jun-16,14,31.376,40
2016,18-Jun-16,15,31.231,39
2016,18-Jun-16,16,48.154,38
2016,18-Jun-16,17,64.636,38
2016,18-Jun-16,18,95.5,42
2016,18-Jun-16,19,165.551,41
2016,18-Jun-16,20,250.952,39
2016,18-Jun-16,21,277.427,38
2016,18-Jun-16,22,339.353,42
2016,18-Jun-16,23,362.284,43
2016,18-Jun-16,24,372.999,45
2016,19-Jun-16,01,393.368,44
2016,19-Jun-16,02,431.534,43
2016,19-Jun-16,03,433.504,41
2016,19-Jun-16,04,439.376,43
2016,19-Jun-16,05,447.081,45
2016,19-Jun-16,06,434.769,44
2016,19-Jun-16,07,385.13,43
2016,19-Jun-16,08,305.675,44
2016,19-Jun-16,09,233.243,43
2016,19-Jun-16,10,172.207,43
2016,19-Jun-16,11,154.812,38
2016,19-Jun-16,12,161.073,41
2016,19-Jun-16,13,189.701,43
2016,19-Jun-16,14,234.5,43
2016,19-Jun-16,15,245.45,49
2016,19-Jun-16,16,260.573,49
2016,19-Jun-16,17,270.389,50
2016,19-Jun-16,18,280.58,50
2016,19-Jun-16,19,268.153,50
2016,19-Jun-16,20,271.147,44
2016,19-Jun-16,21,299.77,46
2016,19-Jun-16,22,328.708,47
2016,19-Jun-16,23,343.887,47
2016,19-Jun-16,24,360.694,45
2016,20-Jun-16,01,319.507,45
2016,20-Jun-16,02,322.133,47
2016,20-Jun-16,03,322.004,46
2016,20-Jun-16,04,328.172,46
2016,20-Jun-16,05,322.63,47
2016,20-Jun-16,06,299.73,44
2016,20-Jun-16,07,254.978,44
2016,20-Jun-16,08,175.815,45
2016,20-Jun-16,09,114.63,44
2016,20-Jun-16,10,106.945,44
2016,20-Jun-16,11,121.511,42
2016,20-Jun-16,12,131.98,42
2016,20-Jun-16,13,197.571,45
2016,20-Jun-16,14,291.652,44
2016,20-Jun-16,15,369.635,46
2016,20-Jun-16,16,410.344,50
2016,20-Jun-16,17,445.912,50
2016,20-Jun-16,18,442,52
2016,20-Jun-16,19,460.866,49
2016,20-Jun-16,20,471.375,47
2016,20-Jun-16,21,492.161,47
2016,20-Jun-16,22,531.162,47
2016,20-Jun-16,23,505.304,47
2016,20-Jun-16,24,460.139,44
2016,21-Jun-16,01,492.905,47
2016,21-Jun-16,02,520.731,46
2016,21-Jun-16,03,526.079,45
